id,team,No,name,time_played,position,birthdate,height,weight,salary,nth_year,is_youth,nationality,j1_total_num_played,j1_total_scores,j2_total_num_played,j2_total_scores,j3_total_num_played,j3_total_scores,na_total_num_played,na_total_scores,prev3_team,prev2_team,prev1_team,prev3_div,prev2_div,prev1_div,prev3_num_played,prev2_num_played,prev1_num_played,prev3_scores,prev2_scores,prev1_scores,prev3_time_played,prev2_time_played,prev1_time_played
575,磐田,1.0,八田　直樹,360.0,GK,1986-06-24,185,76,1500,12.0,1.0,,72.0,0.0,36.0,0.0,,,,,磐田,磐田,磐田,1,2,2,13,35,1,0,0,0,1170,3105,90
576,磐田,2.0,中村　太亮,2342.0,DF,1989-07-19,183,68,1800,1.0,,,32.0,1.0,130.0,8.0,,,,,山形,千葉,千葉,2,2,2,38,42,36,2,4,1,3322,3780,3110
577,磐田,3.0,大井　健太郎,2655.0,DF,1984-05-14,181,74,2400,9.0,,,191.0,7.0,36.0,2.0,,,,,新潟,新潟,新潟,1,1,1,33,33,27,2,1,2,2912,2967,2324
578,磐田,4.0,小林　祐希,2052.0,MF,1992-04-24,182,72,1400,5.0,,,12.0,0.0,138.0,14.0,,,,,磐田,磐田,磐田,1,2,2,1,36,40,0,2,6,10,2762,2985
579,磐田,5.0,櫻内　渚,1211.0,DF,1989-08-11,176,73,1000,5.0,,,2.0,0.0,62.0,8.0,,,,,磐田,磐田,磐田,1,2,2,2,21,41,0,3,5,37,1617,3674
580,磐田,7.0,上田　康太,1205.0,MF,1986-05-09,174,67,1500,8.0,1.0,,172.0,8.0,71.0,4.0,,,,,大宮,大宮・岡山,磐田,1,2,2,11,35,36,0,2,2,509,2983,3110
581,磐田,8.0,ジェイ,1765.0,FW,1982-05-07,190,89,8000,2.0,,england,,,32.0,20.0,,,1.0,0.0,-,THA,磐田,-,9,2,-,16,31,-,6,20,-,-,2542
582,磐田,9.0,太田　吉彰,2944.0,MF,1983-06-11,176,72,2300,10.0,1.0,,268.0,33.0,39.0,4.0,,,,,仙台,仙台,磐田,1,1,2,34,34,39,2,2,4,2563,2661,2947
583,磐田,11.0,松浦　拓弥,490.0,MF,1988-12-21,167,64,1500,9.0,,,115.0,9.0,45.0,4.0,,,,,磐田,磐田,磐田,1,2,2,26,19,26,2,1,3,1318,983,1062
584,磐田,13.0,宮崎　智彦,2727.0,MF,1986-11-21,170,68,1500,5.0,,,53.0,1.0,93.0,4.0,,,,,磐田,磐田,磐田,1,2,2,23,25,40,0,1,2,1964,2101,3482
585,磐田,14.0,高木　和道,0.0,DF,1980-11-21,188,75,1800,1.0,,,252.0,5.0,69.0,3.0,,,5.0,0.0,大分,大分,岐阜,1,2,2,21,40,29,0,1,2,1782,3530,1896
586,磐田,15.0,アダイウトン,2852.0,MF,1990-12-06,176,83,4500,2.0,,brazil,,,39.0,17.0,,,,,BRA・BRA,BRA,磐田,9,9,2,33,14,39,5,7,17,-,-,3188
587,磐田,16.0,齊藤　和樹,527.0,FW,1988-11-21,178,71,1500,1.0,,,,,156.0,31.0,,,,,熊本,熊本,熊本,2,2,2,37,41,41,8,7,12,2736,3616,3598
588,磐田,17.0,清水　貴文,9.0,MF,1992-06-30,170,66,500,2.0,1.0,,,,12.0,0.0,,,,,-,-,磐田,-,-,2,-,-,12,-,-,0,-,-,128
589,磐田,18.0,小川　航基,0.0,FW,1997-08-08,186,78,380,1.0,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
591,磐田,20.0,森島　康仁,244.0,FW,1987-09-18,188,88,1300,2.0,,,68.0,12.0,165.0,37.0,,,,,大分,川崎F,磐田,1,1,2,30,12,26,7,2,3,1402,289,1024
592,磐田,21.0,カミンスキー,1800.0,GK,1990-11-26,191,82,3000,2.0,,poland,,,42.0,0.0,,,,,POL,POL,磐田,9,9,2,10,19,42,0,0,0,-,-,3690
593,磐田,22.0,松井　大輔,555.0,MF,1981-05-11,175,66,4500,3.0,,,72.0,7.0,117.0,18.0,,,31.0,1.0,POL,磐田,磐田,9,2,2,16,36,26,4,6,3,-,2597,900
594,磐田,23.0,山本　康裕,1828.0,MF,1989-10-29,179,77,2500,10.0,,,195.0,20.0,1.0,0.0,,,,,磐田,磐田・新潟,新潟,1,1,1,27,21,33,1,2,7,1548,1801,2597
595,磐田,24.0,小川　大貴,509.0,DF,1991-10-16,172,73,480,3.0,1.0,,,,6.0,0.0,,,,,-,磐田,磐田,-,2,2,-,4,2,-,0,0,-,313,95
599,磐田,30.0,上原　力也,1.0,MF,1996-08-25,174,66,400,2.0,1.0,,,,0.0,0.0,6.0,0.0,,,-,-,磐田,-,-,2,-,-,0,-,-,0,-,-,0
600,磐田,31.0,志村　滉,900.0,GK,1996-04-27,186,76,400,2.0,,,,,0.0,0.0,,,,,-,-,磐田,-,-,2,-,-,0,-,-,0,-,-,0
601,磐田,32.0,岩元　颯オリビエ,0.0,FW,1996-04-03,183,72,400,2.0,,,,,0.0,0.0,12.0,0.0,,,-,-,磐田,-,-,2,-,-,0,-,-,0,-,-,0
602,磐田,33.0,藤田　義明,1293.0,DF,1983-01-12,181,77,2600,6.0,,,184.0,4.0,97.0,1.0,,,,,磐田,磐田,磐田,1,2,2,32,41,36,0,0,1,2859,3683,3007
603,磐田,34.0,中村　祐輝,0.0,FW,1987-06-04,183,80,600,2.0,,,,,25.0,2.0,,,,,岐阜,岐阜,磐田,2,2,2,9,1,15,1,0,1,675,74,236
604,磐田,35.0,森下　俊,2289.0,DF,1986-05-11,178,73,1500,7.0,1.0,,53.0,0.0,92.0,1.0,,,,,横浜FC,磐田,磐田,2,2,2,23,20,18,0,1,0,1910,1742,1459
607,磐田,40.0,川辺　駿,1808.0,MF,1995-09-08,178,70,700,2.0,,,4.0,0.0,33.0,3.0,,,,,広島,広島,磐田,1,1,2,3,1,33,0,0,3,104,21,1974
609,福岡,1.0,神山　竜一,720.0,GK,1984-11-10,188,97,2000,14.0,,,18.0,0.0,216.0,0.0,,,,,福岡,福岡,福岡,2,2,2,28,37,21,0,0,0,2497,3330,1890
610,福岡,2.0,濱田　水輝,1620.0,DF,1990-05-18,186,83,1000,2.0,,,33.0,0.0,26.0,4.0,,,,,新潟,浦和,福岡,1,1,2,6,5,26,0,0,4,330,207,2326
611,福岡,3.0,阿部　巧,90.0,DF,1991-05-26,168,68,1200,3.0,,,0.0,0.0,127.0,3.0,,,,,FC東京・松本,福岡,福岡,2,2,2,9,34,21,0,0,1,680,2796,1469
613,福岡,5.0,實藤　友紀,1516.0,DF,1989-01-19,179,72,1500,1.0,,,74.0,2.0,,,,,,,川崎F,川崎F,川崎F,1,1,1,22,13,1,0,0,0,1679,1060,4
614,福岡,6.0,ダニルソン,1325.0,MF,1986-09-06,186,86,4000,1.0,,Colombia,144.0,8.0,41.0,6.0,,,3.0,0.0,名古屋,名古屋,名古屋,1,1,1,29,27,12,0,1,0,2411,2120,899
615,福岡,7.0,金森　健志,2320.0,FW,1994-04-04,171,74,1500,4.0,,,,,99.0,21.0,,,,,福岡,福岡,福岡,2,2,2,37,30,32,6,9,6,2285,1691,2131
616,福岡,8.0,中原　秀人,19.0,MF,1990-10-29,172,64,1500,4.0,,,,,99.0,3.0,,,,,福岡,福岡,福岡,2,2,2,38,40,16,1,0,1,3193,3538,999
617,福岡,9.0,中原　貴之,17.0,FW,1984-11-18,182,83,2200,2.0,,,85.0,8.0,148.0,27.0,,,,,仙台,仙台,福岡,1,1,2,11,3,34,0,0,8,140,36,1741
618,福岡,10.0,城後　寿,2755.0,FW,1986-04-16,183,77,3000,12.0,,,56.0,11.0,260.0,51.0,,,,,福岡,福岡,福岡,2,2,2,35,40,42,5,9,8,3051,3512,3428
619,福岡,11.0,坂田　大輔,836.0,FW,1983-01-16,175,70,2800,5.0,,,247.0,46.0,156.0,28.0,,,1.0,0.0,福岡,福岡,福岡,2,2,2,40,31,35,11,5,3,2769,2126,993
620,福岡,13.0,為田　大貴,1198.0,MF,1993-08-24,175,72,1300,1.0,,,21.0,0.0,112.0,13.0,,,,,大分,大分,大分,1,2,2,21,33,32,0,5,6,1786,2555,2536
621,福岡,14.0,平井　将生,927.0,FW,1987-12-04,179,72,2000,3.0,,,81.0,19.0,74.0,9.0,,,,,G大阪,福岡,福岡,2,2,2,17,42,15,4,3,2,507,2132,167
622,福岡,15.0,末吉　隼也,1930.0,MF,1987-11-18,175,73,1800,5.0,,,36.0,2.0,138.0,9.0,,,,,鳥栖,大分,福岡,1,2,2,7,36,39,0,3,4,396,3100,3473
623,福岡,16.0,三島　勇太,97.0,MF,1994-05-10,169,64,1000,4.0,1.0,,,,66.0,2.0,,,,,福岡,福岡,福岡,2,2,2,27,30,9,2,0,0,2001,2310,490
625,福岡,17.0,ウェリントン,2085.0,FW,1988-02-11,186,89,5500,2.0,,brazil,16.0,3.0,56.0,27.0,,,,,湘南,湘南,BRA・福岡,1,2,2,16,38,18,3,20,7,1287,3299,1387
626,福岡,18.0,亀川　諒史,2430.0,DF,1993-05-28,177,72,1300,2.0,,,20.0,1.0,56.0,1.0,,,,,湘南,湘南,福岡,1,2,2,20,18,38,1,1,0,1214,1051,3348
627,福岡,19.0,堤　俊輔,1260.0,DF,1987-06-08,179,75,2000,5.0,,,19.0,0.0,168.0,5.0,,,,,福岡,福岡,福岡,2,2,2,40,42,40,1,4,0,3578,3780,3596
628,福岡,20.0,キム　ヒョヌン,2610.0,DF,1991-04-30,184,77,1300,1.0,,korea,,,99.0,8.0,,,,,千葉,千葉,千葉,2,2,2,25,35,39,0,4,4,1628,3064,3464
629,福岡,21.0,冨安　健洋,789.0,DF,1998-11-05,188,78,380,1.0,1.0,,,,0.0,0.0,,,,,-,-,福岡,-,-,2,-,-,0,-,-,0,-,-,0
630,福岡,22.0,中村　北斗,1253.0,MF,1985-07-10,167,69,2800,7.0,,,99.0,7.0,129.0,10.0,,,,,FC東京,大宮,福岡,1,1,2,0,20,30,0,0,3,0,1661,2510
631,福岡,23.0,イ　ボムヨン,2250.0,GK,1989-04-02,194,90,4000,1.0,,korea,,,,,,,1.0,0.0,KOR,KOR,KOR,9,9,9,31,31,27,0,0,0,-,-,-
633,福岡,25.0,兼田　亜季重,90.0,GK,1990-02-26,185,77,480,1.0,,,0.0,0.0,6.0,0.0,,,,,愛媛,山形,山形,2,2,1,1,3,0,0,0,0,90,221,0
634,福岡,26.0,田村　友,1327.0,DF,1992-11-22,186,89,500,2.0,,,,,18.0,0.0,,,,,-,福岡,福岡,-,2,2,-,0,18,-,0,0,-,0,1607
635,福岡,27.0,邦本　宜裕,1055.0,FW,1997-10-08,175,77,480,2.0,,,0.0,0.0,4.0,0.0,3.0,0.0,,,浦和,-,福岡,2,-,2,-,-,4,-,-,0,-,-,30
636,福岡,29.0,古部　健太,228.0,DF,1985-11-30,180,72,1300,1.0,,,0.0,0.0,117.0,8.0,,,,,長崎,長崎,長崎,2,2,2,37,39,41,1,4,3,2212,3057,3101
637,福岡,30.0,下坂　晃城,0.0,DF,1993-09-25,176,70,480,1.0,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
638,福岡,33.0,鈴木　惇,560.0,MF,1989-04-22,170,68,2000,7.0,1.0,,30.0,1.0,230.0,16.0,,,,,東京V,東京V,福岡,2,2,2,39,34,36,1,1,9,3363,2648,3031
639,名古屋,1.0,楢﨑　正剛,2430.0,GK,1976-04-15,187,80,7300,18.0,,,604.0,0.0,,,,,77.0,0.0,名古屋,名古屋,名古屋,1,1,1,34,34,34,0,0,0,3060,3060,3060
640,名古屋,2.0,竹内　彬,2700.0,DF,1983-06-18,180,70,1500,7.0,,,96.0,0.0,122.0,11.0,,,,,千葉,千葉,名古屋,2,2,1,36,8,33,2,0,0,2868,369,2874
641,名古屋,3.0,オーマン,810.0,DF,1991-10-09,191,84,2100,1.0,,sweden,,,,,,,,,SWE,SWE,SWE,9,9,9,15,6,19,0,0,0,-,-,-
643,名古屋,5.0,大武　峻,1637.0,DF,1992-11-24,189,86,800,2.0,,,19.0,0.0,,,,,,,-,名古屋,名古屋,-,1,1,-,12,7,-,0,0,-,1011,504
644,名古屋,6.0,古林　将太,1740.0,MF,1991-05-11,174,70,1500,1.0,,,63.0,3.0,75.0,4.0,,,,,湘南,湘南,湘南,1,2,1,30,2,26,0,0,3,2367,24,1429
645,名古屋,7.0,田口　泰士,2361.0,MF,1991-03-16,176,71,2900,8.0,,,94.0,5.0,,,,,3.0,0.0,名古屋,名古屋,名古屋,1,1,1,25,29,11,0,1,2,1665,2381,990
647,名古屋,9.0,シモビッチ,2278.0,FW,1991-05-29,199,93,3800,1.0,,sweden,,,,,,,,,SWE,SWE,SWE,9,9,9,28,11,25,8,0,12,-,-,-
648,名古屋,10.0,小川　佳純,1228.0,MF,1984-08-25,173,67,3400,10.0,,,266.0,35.0,,,,,,,名古屋,名古屋,名古屋,1,1,1,33,25,32,9,3,1,2654,1592,2419
649,名古屋,11.0,永井　謙佑,2696.0,FW,1989-03-05,178,71,3400,6.0,,,133.0,35.0,5.0,0.0,,,6.0,0.0,名古屋,名古屋,名古屋,1,1,1,14,28,31,0,12,10,762,2088,2731
650,名古屋,13.0,磯村　亮太,918.0,MF,1991-03-16,182,73,1700,8.0,1.0,,72.0,6.0,,,,,,,名古屋,名古屋,名古屋,1,1,1,6,17,24,0,1,2,296,1137,1459
652,名古屋,15.0,イ　スンヒ,2551.0,MF,1988-06-10,183,85,2400,1.0,,korea,,,,,,,,,KOR,KOR,THI,9,9,9,33,31,30,0,1,1,-,-,-
653,名古屋,16.0,武田　洋平,630.0,GK,1987-06-30,190,82,800,1.0,,,9.0,0.0,74.0,0.0,,,,,C大阪,大分,大分,1,2,2,1,41,33,0,0,0,28,3690,2970
654,名古屋,17.0,明神　智和,826.0,MF,1978-01-24,174,70,2400,1.0,,,482.0,26.0,20.0,0.0,,,26.0,3.0,G大阪,G大阪,G大阪,2,1,1,20,12,10,0,0,0,1219,400,403
655,名古屋,18.0,野田　隆之介,676.0,FW,1988-09-28,185,79,2500,3.0,,,41.0,9.0,33.0,3.0,,,,,鳥栖,名古屋,名古屋,1,1,1,20,0,4,4,0,1,1528,0,286
656,名古屋,19.0,矢野　貴章,2666.0,FW,1984-04-05,187,78,2900,4.0,,,304.0,42.0,,,,,19.0,2.0,名古屋,名古屋,名古屋,1,1,1,29,26,28,1,2,3,983,2295,2464
657,名古屋,20.0,矢田　旭,546.0,MF,1991-04-02,170,65,1200,3.0,1.0,,56.0,2.0,,,,,,,-,名古屋,名古屋,-,1,1,-,22,34,-,1,1,-,1503,2908
658,名古屋,21.0,西村　弘司,0.0,GK,1984-07-07,186,78,600,9.0,,,21.0,0.0,23.0,0.0,,,,,名古屋,名古屋,名古屋,1,1,1,0,0,0,0,0,0,0,0,0
659,名古屋,22.0,小屋松　知哉,129.0,MF,1995-04-24,171,64,1000,3.0,,,23.0,1.0,,,3.0,2.0,,,-,名古屋,名古屋,-,1,1,-,1,22,-,0,1,-,9,1452
660,名古屋,23.0,青木　亮太,19.0,MF,1996-03-06,174,68,380,3.0,,,4.0,0.0,,,7.0,0.0,,,-,名古屋,名古屋,-,1,1,-,4,0,-,0,0,-,44,0
661,名古屋,24.0,高橋　諒,868.0,DF,1993-07-16,171,68,380,1.0,,,,,,,,,,,-,-,名古屋,-,-,1,-,-,0,-,-,0,-,-,0
662,名古屋,26.0,森　勇人,0.0,MF,1995-04-21,173,68,380,3.0,1.0,,,,,,3.0,0.0,,,-,名古屋,名古屋,-,1,1,-,0,0,-,0,0,-,0,0
663,名古屋,27.0,杉森　考起,70.0,MF,1997-04-05,174,67,380,3.0,1.0,,4.0,0.0,,,14.0,5.0,,,-,名古屋,名古屋,-,1,1,-,0,4,-,0,0,-,0,49
664,名古屋,28.0,荻　晃太,0.0,GK,1983-05-05,183,74,850,1.0,,,75.0,0.0,159.0,0.0,,,,,甲府,甲府,甲府,1,1,1,17,23,11,0,0,0,1472,2070,990
665,名古屋,29.0,和泉　竜司,816.0,MF,1993-11-06,173,72,380,1.0,,,,,,,,,,,-,-,名古屋,-,-,1,-,-,0,-,-,0,-,-,0
667,名古屋,32.0,川又　堅碁,545.0,FW,1989-10-14,184,76,3800,3.0,,,123.0,39.0,40.0,18.0,,,5.0,1.0,新潟,新潟・名古屋,名古屋,1,1,1,32,29,33,23,7,9,2503,2445,2147
668,名古屋,33.0,安田　理大,1930.0,DF,1987-12-20,173,75,3100,1.0,,,163.0,2.0,,,,,7.0,1.0,磐田,鳥栖,神戸,1,1,1,7,33,12,0,1,0,427,2965,901
669,名古屋,34.0,グスタボ,9.0,FW,1996-06-25,177,77,600,3.0,,brazil,9.0,0.0,,,,,,,-,名古屋,名古屋,-,1,1,-,3,6,-,0,0,-,31,75
671,名古屋,38.0,松田　力,428.0,FW,1991-07-24,175,70,1400,3.0,,,51.0,6.0,15.0,4.0,,,,,大分,名古屋,名古屋・千葉,1,1,2,9,31,26,4,1,5,796,1132,1655
